BirthYear,EducDeg,MonthSal,GeoLivArea,Children,ClaimsRate,PremMotor,PremHousehold,PremHealth,PremLife,PremWork,TotalPrem
1962,3,2589.0,1,1,0.43,399.52,113.35,132.47,19.67,2.780000000000001,667.79
1978,2,1888.0,3,1,0.77,331.73,157.25,183.59,25.56,20.67,718.8
1946,2,4457.0,1,0,0.6,337.62,55.0,164.92,41.12,39.34,638.0
1992,2,1632.0,4,1,0.42,71.57000000000002,447.85,263.94,125.19,25.34,941.2800000000002
1972,3,2149.0,1,1,0.9,319.84,39.45,189.59,18.67,40.12,607.67
1945,3,3381.0,4,0,0.83,156.14,236.7,282.72,100.13,9.670000000000003,785.3599999999999
1960,3,2388.0,4,1,0.92,254.16,93.9,195.48,70.57,53.01,667.1199999999999
1994,2,1586.0,4,1,0.66,49.119999999999976,28.349999999999994,94.24,125.19,122.525,608.68
1979,3,1274.0,2,1,0.86,395.63,152.8,121.8,6.890000000000001,48.01,725.13
1994,2,993.0,4,1,1.18,97.13,294.5,191.37,56.9,122.525,827.5999999999999
1950,2,3783.0,1,0,0.3,104.91,636.525,147.36,24.56,79.46,1474.8400000000001
1985,3,1487.0,1,1,0.77,172.81,112.8,330.95,22.45,40.23,679.24
1954,3,2957.0,4,0,0.37,317.95,348.95,107.13,95.35,12.78,882.16
1940,4,3893.0,1,0,0.99,417.3,45.0,152.14,11.780000000000001,18.78,645.0
1965,1,2784.0,2,1,0.24,433.97,108.9,128.58,15.78,4.0,691.23
1957,3,2873.0,4,1,0.48,237.38,19.450000000000003,224.71,56.9,46.12,584.56
1987,3,1891.0,1,0,0.57,320.95,-50.0,221.82,7.890000000000001,44.34,545.0
1980,3,1508.0,4,1,0.19999999999999996,397.52,177.25,150.14,6.890000000000001,11.890000000000002,743.6899999999999
1947,2,4194.0,1,0,0.25,298.39,221.15,192.37,11.670000000000002,44.34,767.92
1946,3,3677.0,1,0,0.74,243.6,142.8,248.27,60.010000000000005,12.56,707.2399999999999
1984,2,1509.0,4,1,0.58,244.49,88.35,228.6,54.9,27.34,643.6800000000001
1998,1,795.0,3,1,1.03,149.25,636.525,130.69,28.45,122.525,1123.44
1970,2,2550.0,1,1,0.2800000000000001,421.08,58.900000000000006,130.69,19.56,-3.0000000000000036,627.23
1947,2,3111.0,4,0,0.75,414.41,162.8,147.36,46.275999999999996,20.78,791.626
1957,2,3353.0,1,1,0.98,252.27,455.1,96.24,73.68,58.79,936.0799999999999
1970,4,2580.0,4,1,1.1,537.77,-50.0,37.33999999999999,6.0,9.0,540.11
1983,3,2298.0,4,0,0.83,425.19,113.35,78.46,45.12,19.56,681.68
1993,3,1996.0,3,1,0.67,232.71,116.7,294.5,0.8900000000000006,15.56,660.36
1991,3,1494.0,4,1,0.95,281.61,131.15,206.04,24.67,32.45,675.92
1960,2,2799.0,1,1,0.99,215.93,78.35,235.71,65.79,59.9,655.68
1940,3,3696.0,4,0,0.46,267.16,152.8,251.16,22.56,15.56,709.2399999999999
1967,3,2468.0,3,1,1.0,503.76,19.450000000000003,76.57,10.889999999999999,-3.1099999999999994,607.56
1969,1,2203.0,3,1,1.06,391.63,201.7,110.02,16.78,44.23,764.3599999999999
1957,2,2681.0,1,0,0.42,405.3,62.8,115.8,25.56,17.78,627.2399999999999
1956,1,3759.0,1,1,0.87,429.97,108.35,123.69,9.889999999999999,16.78,688.68
1970,3,2378.0,3,0,0.69,174.7,239.5,169.7,91.35,93.35,768.6
1949,2,3211.0,4,0,0.57,213.82,323.95,197.26,37.34,74.79,847.16
1975,2,2157.0,4,1,0.93,151.25,550.1,190.48,78.46,74.79,1045.0800000000002
1973,2,2527.0,3,1,1.05,450.75,163.35,75.57,40.23,13.669999999999998,743.57
1968,3,2308.0,4,1,1.01,529.21,69.45,41.11999999999999,10.889999999999999,5.890000000000001,656.5600000000001
1976,2,1944.0,1,1,1.07,298.61,39.45,213.15,7.780000000000001,86.57,645.56
1982,3,2071.0,4,1,0.27,397.52,78.9,149.14,17.56,11.890000000000002,655.0099999999999
1961,3,2922.0,3,1,0.61,346.4,217.25,164.03,48.23,9.89,785.8
1949,3,3566.0,4,0,0.65,280.61,299.5,221.71,-0.10999999999999588,9.89,811.6
1937,3,4394.0,4,0,0.44,327.06,88.9,237.71,11.670000000000002,19.78,685.12
1950,3,3558.0,4,0,0.9,263.94,163.35,239.6,32.34,39.45,738.6800000000001
1995,1,840.0000000000002,4,1,0.21999999999999997,132.36,636.525,38.230000000000004,125.19,89.13,1167.88
1964,4,2680.0,4,1,0.97,574.33,35.0,14.669999999999987,-5.9999999999999964,8.0,626.0
1946,2,3803.0,1,0,0.95,55.119999999999976,87.25,307.28,75.16999999999999,62.79,587.6099999999999
1978,3,1015.0,3,1,1.0,284.5,24.450000000000003,255.27,15.67,30.56,610.4499999999999
1969,3,1980.0,4,1,1.24,496.76,-60.0,63.78999999999999,14.78,26.67,541.9999999999999
1980,1,1116.0,1,1,0.74,239.6,210.6,234.71,37.23,45.34,767.48
1975,3,1820.0,2,1,1.05,463.42,-20.0,109.8,8.046,8.89,570.1560000000001
1949,2,3133.0,2,0,0.62,292.61,83.35,173.81,42.23,79.68,671.6800000000001
1945,3,4488.0,4,0,0.96,186.59000000000003,408.4,240.38,50.01,40.34,925.72
1957,2,3651.0,4,1,0.47,319.84,73.35,152.03,52.12,46.34,643.68
1997,2,1167.0,4,1,0.24,115.91,636.525,239.38,29.34,64.9,1121.8799999999999
1982,2,1988.0,4,1,0.5,139.47,315.05,182.48,101.13,122.525,861.93
1976,3,2436.0,4,1,1.15,447.53,-75.0,110.02,0.8900000000000006,23.56,506.99999999999994
1986,3,1247.0,4,1,0.21999999999999997,413.19,138.35,111.02,7.890000000000001,47.23,717.68
1966,3,2251.0,1,1,0.10999999999999988,548.66,5.0,35.45,-0.10999999999999588,-12.0,577.0
1946,3,3796.0,4,0,0.36,346.51,29.450000000000003,181.48,27.56,36.717999999999996,621.7179999999998
1966,1,2085.0,3,1,1.26,517.21,-55.0,39.120000000000005,7.780000000000001,16.89,526.0
1992,2,851.0000000000002,1,1,0.7,185.37,108.35,295.39,14.78,67.79,671.68
1946,2,4025.0,1,0,0.48,144.47,467.3,309.17,9.889999999999999,48.01,978.84
1980,2,1871.0,3,1,0.31,414.41,-11.099999999999994,168.92,-5.0,4.890000000000001,572.12
1970,2,2551.0,4,1,0.47,227.71,462.3,90.24,125.19,45.01,959.84
1973,3,2032.0,3,1,0.88,436.75,50.0,124.58,7.890000000000001,18.78,638.0
1962,4,2766.0,1,1,0.20999999999999996,381.96,171.7,138.47,23.56,12.56,728.2499999999999
1964,3,3358.0,2,1,0.12,454.53,101.7,73.57,13.78,-4.109999999999999,639.4699999999999
1975,3,2270.0,1,1,0.39,334.73,53.900000000000006,223.71,14.78,-5.0,622.12
1947,3,2944.0,1,0,0.95,315.28,207.25,180.59,8.779999999999998,47.9,759.8
1981,3,1190.0,4,1,0.21999999999999997,458.42,-40.55000000000001,119.8,6.0,2.8900000000000006,546.56
1961,2,2896.0,4,1,1.04,301.5,382.85,113.91,40.23,57.79,896.28
1975,2,1880.0,4,1,0.86,344.73,181.15,133.58,44.12,31.34,734.9200000000001
1965,3,2303.0,4,0,0.17000000000000004,508.65,-15.550000000000011,73.68,-3.9999999999999964,0.8900000000000041,563.67
1943,3,3607.0,3,0,0.98,327.73,0.0,163.81,29.34,38.12,559.0
1963,3,3292.0,1,0,0.39,365.07,146.7,109.8,34.45,47.34,703.36
1985,2,1693.0,4,1,1.0,352.29,48.349999999999994,180.48,11.889999999999999,4.780000000000001,597.79
1978,3,1675.0,1,1,0.13,472.09,64.45,85.35,14.78,14.89,651.56
1991,3,1334.0,4,1,0.44,410.19,-30.55000000000001,131.47,21.67,19.78,552.56
1964,2,3224.0,3,1,0.49,422.08,290.6,58.78999999999999,28.56,28.45,828.48
1946,3,3399.0,4,0,0.89,374.85,47.8,164.92,3.0,13.780000000000001,604.35
1968,2,2654.0,2,1,0.08999999999999997,520.21,39.45,45.12000000000002,-5.9999999999999964,11.78,610.5600000000001
1961,4,2990.0,3,1,1.0,299.28,13.900000000000006,247.27,10.780000000000001,17.89,589.1199999999999
1987,3,1020.0,3,1,0.86,288.72,83.9,279.83,-0.10999999999999588,5.780000000000001,658.12
1943,3,3721.0,4,0,0.93,283.61,9.449999999999989,173.7,39.23,67.57,573.56
1988,2,916.0,4,1,0.49,220.93,13.349999999999994,190.48,94.35,65.57,584.6800000000001
1966,2,2580.0,2,0,0.84,232.6,378.95,112.8,34.34,122.525,886.27
1981,2,1474.0,4,1,0.92,131.58,295.05,290.5,62.790000000000006,58.12,838.04
1963,3,2814.0,4,1,0.83,451.42,103.9,105.02000000000001,4.890000000000001,13.889999999999999,679.12
1946,3,3503.0,4,0,1.0,415.08,14.450000000000003,140.25,10.889999999999999,-4.109999999999999,576.56
1985,2,1621.0,4,0,0.8,191.37,550.65,240.6,17.78,38.12,1038.52
1980,2,1953.0,1,1,0.55,276.94,13.349999999999994,257.27,10.780000000000001,26.45,584.79
1990,3,638.0,4,1,0.84,292.72,192.8,113.8,71.57,79.35,750.2400000000001
1939,3,4358.0,4,0,1.08,263.27,162.8,262.05,18.67,40.45,747.24
1974,1,2050.0,4,1,0.15000000000000002,349.62,258.95,117.69,28.56,36.34,791.16
1979,3,2630.0,1,1,1.03,465.42,-15.550000000000011,123.8,-1.0,9.89,582.56
1939,3,3620.0,4,0,1.0,282.83,73.35,265.05,2.8900000000000006,26.56,650.68
1951,4,2557.0,1,0,0.27,364.07,128.35,181.48,3.0,6.18,683.0799999999999
1947,1,3748.0,4,0,0.84,167.92,417.85,196.26,81.56999999999998,66.79,930.3899999999999
1970,2,2581.0,3,1,1.07,408.41,-65.0,148.14,3.8900000000000006,24.67,520.11
1961,2,3318.0,4,1,0.25,92.13,544.0,177.7,125.19,35.34,1006.1999999999999
1946,3,4055.0,1,0,0.72,255.38,246.7,215.82,33.34,56.01,807.25
1945,3,3290.0,4,1,0.75,363.18,206.15,159.92,-7.0000000000000036,8.670000000000002,730.92
1979,2,1565.0,4,1,0.7,227.93,156.15,272.05,15.67,38.12,709.9200000000001
1983,2,1421.0,3,1,1.03,335.73,77.8,201.15,7.780000000000001,9.78,632.24
1948,4,3489.0,3,0,0.43,361.29,93.9,167.81,35.45,28.67,687.12
1958,3,3274.0,4,1,0.96,475.2,58.349999999999994,83.57,4.890000000000001,25.67,647.6799999999998
1973,3,2107.0,1,1,0.78,375.96,171.7,129.58,29.56,35.56,742.3599999999999
1964,3,2549.0,2,1,1.06,464.31,-25.55000000000001,108.91,5.0,0.8900000000000041,553.56
1958,3,3091.0,1,0,0.24,352.51,211.7,150.14,35.45,35.56,785.3600000000001
1970,3,1981.0,4,1,1.17,533.1,-40.0,49.00999999999999,10.889999999999999,-5.0,548.0
1972,3,2373.0,1,1,1.03,502.76,25.0,93.35,-7.0000000000000036,1.8900000000000006,616.0
1956,3,2240.0,2,1,0.29,316.06,304.5,190.59,6.890000000000001,21.56,839.5999999999999
1992,1,1684.0,2,1,0.59,189.59000000000003,362.85,181.7,48.12,103.13,885.3900000000001
1954,1,3421.0,3,1,1.01,248.38,87.25,248.27,34.34,27.56,645.8
1980,2,1716.0,4,1,0.27,278.94,274.5,223.93,1.0,43.23,821.6000000000001
1985,2,1514.0,3,1,0.24,289.72,196.15,175.59,45.12,40.34,746.9200000000001
1950,2,3509.0,3,0,1.12,176.59000000000003,4.449999999999989,270.05,57.790000000000006,72.68,581.5600000000001
1955,3,3395.0,4,0,0.53,363.18,220.6,148.36,32.45,11.890000000000002,776.48
1957,3,2957.0,4,1,0.17999999999999994,354.29,364.5,154.14,5.780000000000001,12.89,891.5999999999999
1974,3,1907.0,3,1,1.02,470.09,50.0,111.02,-1.9999999999999964,-8.0,621.1099999999999
1968,3,2151.0,1,1,0.13,521.43,60.0,68.68,1.0,8.0,659.1099999999999
1986,4,1714.0,1,1,0.93,281.61,246.15,177.59,20.56,53.01,778.92
1950,3,3269.0,1,0,0.0,311.502,0.0,227.51,27.094,14.47,580.576
1939,3,3699.0,1,0,0.46,240.38,196.7,179.7,40.23,76.35,733.36
1965,3,3125.0,1,1,1.05,343.73,133.35,193.37,23.45,13.669999999999998,707.57
1976,3,2319.0,3,1,0.82,341.73,122.8,218.82,8.89,10.999999999999998,703.24
1955,2,3185.0,1,0,0.95,276.94,201.7,128.58,96.13,58.01,761.36
1955,3,2896.0,4,0,0.76,203.04,398.4,129.69,103.13,82.46,916.7199999999999
1968,1,2509.0,1,0,0.20999999999999996,132.58,636.525,110.91,42.12,42.01,1535.07
1950,3,3747.0,1,0,0.92,118.80000000000001,313.95,274.83,67.79,60.79,836.1599999999999
1984,4,1717.0,4,1,1.02,339.62,23.900000000000006,177.7,10.780000000000001,39.12,591.12
1948,3,2772.0,1,0,0.61,326.84,216.15,164.03,45.23,13.669999999999998,765.92
1944,3,3897.0,4,0,0.53,392.52,310.6,89.35,3.8900000000000006,44.12,840.48
1995,1,840.9999999999998,4,1,0.89,31.230000000000018,624.55,212.15,123.69,102.13,1093.75
1946,1,3256.0,1,0,0.54,94.35,18.900000000000006,156.92,125.19,122.525,607.1199999999999
1975,3,2358.0,3,1,0.72,359.18,216.15,170.81,10.889999999999999,11.890000000000002,768.9200000000001
1977,2,1769.0,3,1,0.91,229.82,387.3,199.26,40.34,43.23,899.95
1989,2,866.9999999999998,1,1,1.16,109.13,19.450000000000003,246.38,116.8,121.8,613.56
1969,2,2671.0,3,1,0.91,331.62,63.900000000000006,146.36,27.45,55.79,625.12
1972,2,2202.0,1,1,0.77,200.37,636.525,146.14,8.779999999999998,60.68,1161.12
1945,2,3170.0,1,0,0.89,226.6,123.9,268.83,50.01,13.780000000000001,683.1199999999999
1955,3,3067.0,1,1,0.51,390.63,167.25,103.91,16.78,38.23,716.8
1961,2,2620.0,1,1,1.03,349.62,334.5,114.02,51.9,24.56,874.5999999999999
1995,3,1890.0,2,1,0.15000000000000002,69.79000000000002,636.525,130.47,125.19,45.12,1310.5899999999997
1957,3,2396.0,1,1,0.59,368.18,377.85,94.24,16.67,24.34,881.28
1991,2,356.0,1,1,0.82,108.91,-5.550000000000011,193.48,125.19,114.91,577.67
1973,3,2505.0,4,1,0.08999999999999997,545.77,30.0,49.22999999999999,-1.9999999999999964,-1.0,622.0
1971,3,2096.0,1,1,1.01,360.18,132.8,151.03,25.56,5.780000000000001,675.3499999999999
1987,2,1202.0,2,1,0.74,179.7,263.95,158.03,125.19,59.9,796.16
1995,1,1229.0,4,1,0.78,81.35,285.05,238.6,107.91,103.13,816.04
1995,3,777.9999999999998,4,1,0.87,57.00999999999999,398.4,305.17,113.91,52.23,926.7199999999999
1948,2,4040.0,3,0,0.96,159.14,13.900000000000006,272.94,95.24,56.78999999999999,598.01
1994,1,1760.0,4,0,0.24,69.79000000000002,636.525,56.900000000000006,125.19,122.525,1329.3700000000001
1969,3,2202.0,4,1,0.27,457.64,53.349999999999994,92.24,-7.0000000000000036,30.45,626.6800000000001
1941,3,4078.0,4,0,0.96,320.84,151.7,180.59,34.23,-5.0,682.36
1961,3,2939.0,3,1,0.99,525.1,9.449999999999989,46.11999999999999,1.9559999999999995,-3.1099999999999994,579.516
1995,2,736.9999999999998,4,1,1.01,118.80000000000001,359.5,243.49,94.35,89.46,905.6
1964,2,2557.0,4,0,0.27,241.49,636.525,97.24,46.23,16.56,1318.9199999999998
1982,3,1490.0,1,1,0.84,384.63,157.8,138.47,16.67,28.56,726.13
1947,2,4018.0,3,0,0.67,184.59,423.4,178.7,110.02,57.010000000000005,953.72
1977,3,2233.0,3,1,1.02,385.74,103.9,173.7,3.8900000000000006,15.89,683.1199999999999
1949,3,4007.0,4,0,0.44,217.04,187.8,247.27,83.35,20.78,756.24
1964,3,2217.0,4,1,1.05,447.64,-10.550000000000011,114.02,17.78,26.67,595.56
1965,2,3105.0,4,1,0.89,496.65,69.45,75.68,4.0,3.780000000000001,649.56
1985,3,2146.0,1,1,0.91,257.38,118.35,217.93,51.12,70.9,715.6800000000001
1976,3,2259.0,3,1,0.21999999999999997,475.09,18.900000000000006,70.57,11.780000000000001,14.78,591.1199999999999
1973,3,2530.0,3,1,0.9,462.2,64.45,107.02,0.8900000000000006,7.024000000000001,641.584
1954,3,3429.0,4,1,1.09,310.28,235.6,173.81,25.56,43.23,788.48
1995,1,1332.0,3,0,1.02,26.560000000000002,636.525,125.58,20.67,122.525,1165.12
1964,2,3355.0,4,0,1.12,320.95,165.6,137.47,10.780000000000001,72.68,707.48
1946,3,2991.0,1,0,0.66,239.71,133.35,306.39,28.56,22.56,730.5699999999999
1962,2,2597.0,1,1,0.88,245.49,358.95,118.91,125.19,27.34,880.1600000000001
1942,3,4218.0,2,0,0.71,208.26,181.7,271.05,24.67,63.68,749.3599999999999
1961,2,2985.0,3,1,0.17999999999999994,440.86,132.8,87.24,5.890000000000001,12.56,679.35
1945,1,3605.0,4,0,0.88,134.58,268.95,298.5,52.01,43.23,797.27
1972,3,2333.0,1,0,0.46,314.17,3.9000000000000057,178.7,17.67,66.68,581.1200000000001
1953,3,3462.0,2,0,0.94,266.05,43.900000000000006,232.71,68.68,6.890000000000001,618.2300000000001
1946,3,3750.0,1,0,0.66,209.04,221.15,268.94,13.67,51.12,763.92
1951,3,3172.0,4,1,0.88,359.18,73.35,127.69,29.34,38.12,627.6800000000001
1955,2,3324.0,2,1,0.96,308.17,310.6,181.59,17.56,14.56,832.4799999999999
1956,3,2941.0,3,0,0.79,270.83,220.6,169.92,81.56999999999998,24.56,767.4799999999998
1961,3,3463.0,2,1,0.76,370.96,196.15,135.47,16.78,32.56,751.9200000000001
1969,2,2929.0,1,1,0.2800000000000001,429.08,133.35,118.8,19.67,20.78,721.6799999999998
1987,1,1218.0,4,1,0.45,153.25,254.5,323.06,32.45,29.34,792.6
1996,2,707.0000000000002,4,1,0.88,64.89999999999998,636.525,118.91,125.19,122.525,1144.44
1969,3,2039.0,4,1,0.78,451.75,133.35,92.35,11.670000000000002,24.56,713.68
1960,2,3022.0,1,1,0.58,287.5,548.45,45.22999999999999,10.889999999999999,122.525,1018.87
1959,2,3356.0,1,1,0.18999999999999995,367.29,167.8,141.47,29.34,26.34,732.2400000000001
1953,2,3216.0,1,0,0.64,292.5,192.25,256.27,12.889999999999999,14.89,768.8
1977,3,1707.0,1,0,1.09,439.97,-20.55000000000001,141.36,5.890000000000001,16.89,583.56
1979,1,1215.0,4,1,0.68,162.14,205.6,104.02,41.34,122.525,767.48
1945,3,3967.0,1,0,1.06,396.63,94.45,157.14,14.78,26.67,689.67
1967,3,2233.0,3,1,1.0,442.86,10.0,147.36,10.889999999999999,10.89,622.0
1997,2,1204.0,4,1,1.09,72.79000000000002,636.525,132.58,47.12,122.525,1262.56
1971,3,2088.0,4,1,0.99,503.76,0.0,75.57,-7.0000000000000036,28.67,600.9999999999999
1996,1,692.9999999999998,3,1,1.4700000000000002,149.25,202.25,57.900000000000006,125.19,102.24,766.8
1946,2,2586.0,3,0,0.65,252.27,407.85,173.7,5.780000000000001,69.68,909.28
1992,1,1724.0,1,1,0.49,154.25,636.525,135.58,35.23,122.525,1118.8799999999999
1965,3,2831.0,4,1,0.51,282.83,77.8,208.15,33.34,47.12,649.24
1988,3,1351.0,3,1,0.59,254.38,172.25,268.05,30.45,17.67,742.8000000000001
1956,3,3463.0,4,1,1.02,415.3,137.8,142.25,1.8900000000000006,-5.0,692.24
1952,3,3396.0,4,1,0.54,388.74,226.7,117.8,27.56,25.56,786.3599999999999
1940,3,4341.0,3,0,1.04,340.73,-10.550000000000011,224.82,5.890000000000001,11.670000000000002,572.56
1997,1,1421.0,1,0,0.050000000000000044,30.339999999999975,636.525,37.22999999999999,33.34,98.35,2123.5099999999998
1994,3,996.0,3,1,0.93,129.47,295.05,297.39,41.23,55.9,819.04
1949,4,3233.0,4,1,0.68,338.62,244.5,161.03,9.780000000000001,12.67,766.5999999999999
1963,3,2856.0,1,1,1.0,224.71,224.5,214.04,49.12,47.23,759.6
1936,3,3755.0,1,0,0.63,288.61,152.25,198.15,46.12,14.56,699.6899999999999
1944,3,4343.0,4,0,1.03,396.52,39.45,172.81,-1.9999999999999964,11.890000000000002,618.67
1951,3,3155.0,1,1,0.32,341.51,157.8,190.37,9.780000000000001,16.78,716.24
1957,2,2318.0,1,1,1.01,440.64,39.45,106.91,4.780000000000001,22.759999999999998,614.54
1960,2,2625.0,4,1,1.05,448.53,118.9,96.24,15.67,16.78,696.1199999999999
1997,1,1262.1999999999998,4,1,1.62,65.9,0.0,97.13,125.19,122.525,429.19
1944,1,4001.4,1,0,0.75,125.57999999999998,0.0,218.04,101.02,60.68,505.32
1991,3,1898.0,4,0,0.32,175.7,636.525,170.81,21.56,92.35,1098.3199999999997
1966,3,2415.0,4,1,0.07999999999999996,535.88,30.0,44.22999999999999,1.0,-1.1099999999999994,610.0
1949,3,3305.0,1,1,1.06,474.31,-40.55000000000001,114.91,8.89,13.889999999999999,571.4499999999999
1976,4,2303.0,4,1,0.76,183.7,132.8,373.18,22.56,10.0,722.24
1986,4,1355.0,2,1,0.92,346.51,73.35,211.15,4.780000000000001,-5.110000000000003,630.68
1971,3,2584.0,1,1,0.18999999999999995,508.43,-40.0,63.68000000000001,7.0,5.0,544.11
1960,3,3108.0,1,1,1.05,460.53,-20.0,134.58,7.0,-5.0,577.11
1991,2,1152.0,1,1,0.61,87.45999999999998,342.3,204.15,113.8,105.24,852.9499999999999
1941,1,3542.0,4,0,0.91,106.01999999999998,636.525,151.14,80.57,42.12,1430.5999999999997
1996,2,1014.0,1,1,0.27,84.45999999999998,636.525,220.93,60.7,74.45999999999998,1456.3000000000002
1997,1,1062.0,4,1,0.57,39.34000000000003,285.05,151.25,125.19,122.525,837.0400000000002
1947,3,3686.0,3,0,0.48,170.92,578.45,253.38,10.670000000000002,44.34,1057.76
1990,2,1490.0,1,1,0.44,244.49,230.6,214.93,47.23,41.23,778.48
1967,3,2661.0,3,1,1.04,445.53,25.0,109.8,5.890000000000001,19.78,605.9999999999999
1943,2,4009.0,2,0,0.39999999999999997,363.29,123.35,154.14,47.23,13.56,701.5699999999999
1966,2,3045.0,4,1,0.32,476.09,99.45,104.13,3.8900000000000006,10.0,693.56
1956,3,3289.0,1,1,0.67,301.5,266.15,217.82,14.67,22.78,822.92
1967,2,2375.0,3,1,0.71,290.61,428.4,186.48,14.78,46.34,966.61
1975,3,2363.0,4,1,0.82,237.38,75.0,247.38,41.12,56.11999999999999,657.0
1942,3,3066.0,2,0,1.02,398.74,162.8,139.25,3.8900000000000006,12.56,717.2399999999999
1966,2,2475.0,4,1,0.27,456.53,23.900000000000006,111.8,-1.0,-9.0,582.2299999999999
1939,3,4410.0,1,0,0.21999999999999997,432.86,24.450000000000003,89.24,36.45,21.56,604.56
1981,3,1625.0,4,1,1.0,70.57,333.95,340.51,63.790000000000006,29.34,838.16
1964,1,2492.0,1,1,1.18,507.54,-50.0,50.900000000000006,14.78,5.780000000000001,529.0
1981,4,713.0,4,1,1.06,377.07,63.349999999999994,165.03,16.78,41.45,663.68
1970,3,2583.0,4,1,0.12,509.43,118.9,64.9,10.889999999999999,-3.1099999999999994,701.01
1970,3,2766.0,4,1,1.0,403.41,13.349999999999994,122.58,9.780000000000001,18.56,567.68
1986,3,2047.0,4,1,0.64,185.59,304.5,239.49,53.01,62.01,844.6
1951,3,3718.0,4,1,0.17999999999999994,503.65,38.900000000000006,54.900000000000006,17.78,10.89,626.1199999999999
1949,4,3862.0,4,1,1.01,500.76,-5.550000000000011,82.46,5.0,8.89,591.56
1951,3,3539.0,1,0,0.9,126.69,-35.55000000000001,307.28,4.890000000000001,122.525,536.67
1943,1,4135.0,2,0,1.12,160.92,23.349999999999994,293.61,4.780000000000001,89.13,571.79
1963,2,2430.0,3,1,0.20999999999999996,456.64,38.349999999999994,108.91,5.890000000000001,9.89,619.68
1939,3,3659.0,4,0,0.98,344.4,93.35,192.48,17.67,6.890000000000001,654.79
1969,3,2052.0,4,1,0.94,524.1,39.45,52.120000000000005,-0.10999999999999588,4.890000000000001,620.45
1991,3,1110.0,1,1,0.21999999999999997,264.05,307.85,161.14,24.56,71.79,829.39
1993,1,888.0000000000002,3,1,0.85,109.13,103.9,171.81,125.19,7.670000000000002,677.12
1962,3,2671.0,1,0,0.99,414.19,3.9000000000000057,121.58,13.78,4.780000000000001,558.23
1944,3,4319.0,1,0,0.98,384.85,43.900000000000006,175.59,12.889999999999999,8.89,626.12
1960,2,3088.0,1,1,0.95,260.94,636.525,104.02,55.01,35.45,1093.8700000000001
1990,2,1938.0,4,1,0.78,240.38,74.45,266.05,-5.0,79.68,655.56
1995,2,698.0,1,1,1.33,49.22999999999999,60.0,210.93,125.19,122.525,641.0
1956,4,3299.0,4,1,0.25,431.97,-30.55000000000001,126.69,10.780000000000001,7.670000000000002,546.56
1950,3,2957.0,4,1,1.09,331.95,62.8,159.14,18.56,59.79,632.2399999999999
1968,3,2308.0,4,1,0.99,529.21,69.45,41.11999999999999,10.889999999999999,5.890000000000001,656.5600000000001
1988,2,1293.0,4,1,0.35,181.7,367.85,292.61,10.780000000000001,24.34,877.28
1979,3,1835.0,4,1,0.95,465.31,59.45,115.91,-7.0000000000000036,-6.109999999999999,627.56
1960,4,2213.0,1,1,0.10999999999999988,502.65,39.45,71.57,-0.10999999999999588,17.89,631.45
1973,4,1779.0,2,1,0.84,486.09,84.45,86.35,18.78,2.8900000000000006,678.56
1984,3,1791.0,2,1,0.99,176.59000000000003,270.05,192.48,-0.10999999999999588,122.525,804.04
1952,4,3286.0,4,1,0.17999999999999994,480.09,39.45,101.13,-5.0,8.0,623.67
1974,2,2673.0,4,1,0.52,215.82,156.7,214.04,54.01,69.9,710.4699999999999
1977,3,2272.0,1,1,0.34,464.42,118.9,112.02,-3.9999999999999964,-5.110000000000003,686.23
1958,3,2284.0,3,1,1.1,234.6,-45.55000000000001,277.83,39.34,31.34,537.5600000000001
1941,4,4039.0,2,0,1.14,493.87,-45.55000000000001,77.46,8.89,5.890000000000001,540.56
1944,2,4438.0,2,0,0.86,110.13,284.5,282.72,77.56999999999998,72.68,827.5999999999999
1937,3,3485.0,3,0,0.54,198.37,127.8,235.71,31.45,122.525,716.24
1948,4,3568.0,1,0,0.72,334.84,266.15,169.92,38.34,10.67,819.92
1953,3,3695.0,4,0,0.29,238.6,402.85,211.04,35.34,27.34,915.1700000000001
1945,2,3100.0,2,0,0.72,271.94,221.7,249.27,12.670000000000002,6.780000000000001,762.3599999999999
1983,3,1767.0,2,1,0.29,390.85,63.900000000000006,157.92,23.67,-0.21999999999999886,636.1199999999999
1946,1,3726.0,3,0,1.09,59.00999999999999,636.525,114.91,20.67,122.525,1565.2800000000002
1971,2,2298.0,1,1,0.25,440.86,14.450000000000003,99.13,25.56,27.56,607.56
1964,3,2837.0,1,1,0.54,261.16,52.8,263.16,36.45,22.67,636.2400000000001
1992,1,1402.0,3,1,0.82,149.36,146.15,222.71,44.23,122.525,689.9200000000001
1976,3,2573.0,2,0,0.77,133.36,23.349999999999994,211.93,70.57,122.525,579.68
1972,2,2066.0,4,0,0.63,217.04,-1.0999999999999943,187.48,125.19,-2.110000000000003,579.12
1962,3,3120.0,1,1,0.82,351.29,167.25,104.13,58.790000000000006,40.34,721.8
1981,4,2111.0,4,1,0.38,381.74,48.900000000000006,115.69,34.45,36.34,617.12
1981,3,1398.0,3,1,0.32,437.86,104.45,118.91,25.56,9.78,696.56
1987,3,1679.0,3,1,1.01,391.63,-0.5500000000000114,162.81,3.8900000000000006,0.7800000000000011,558.56
1991,1,1649.0,4,1,0.73,63.00999999999999,416.2,237.71,8.89,122.525,919.96
